block,layer,position,prompt,rank_intermediate,rank_answer
ic,4,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,777,9247
ic,4,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,25088,94217
ic,4,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,39260,66523
ic,4,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,19669,13146
ic,4,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,95822,57867
ic,5,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,30586,6122
ic,5,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,413,13930
ic,5,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,12316,84335
ic,5,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,26821,64192
ic,5,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,11406,27414
ic,5,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,79540,48456
ic,6,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,25024,7632
ic,6,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,196,15606
ic,6,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,14909,87927
ic,6,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,19555,81488
ic,6,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,10429,22247
ic,6,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,42693,40023
ic,7,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,14119,5516
ic,7,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,110,11677
ic,7,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,9324,64068
ic,7,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,14380,68800
ic,7,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,4451,15539
ic,7,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,52857,41866
ic,8,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,47412,16495
ic,8,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,7593,58670
ic,8,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,47201,126583
ic,8,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,77776,123689
ic,8,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,23309,33681
ic,8,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,99133,60486
ic,9,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,14327,5274
ic,9,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,436,11277
ic,9,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,21596,74755
ic,9,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,35054,81608
ic,9,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,10334,29273
ic,9,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,79863,41198
ic,10,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,16694,3887
ic,10,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,613,4186
ic,10,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,50296,61136
ic,10,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,75538,76628
ic,10,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,20680,20939
ic,10,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,118256,70154
ic,11,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,18034,5070
ic,11,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,692,5517
ic,11,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,36123,52722
ic,11,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,44452,45074
ic,11,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,10319,16299
ic,11,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,99767,69012
ic,12,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,10603,8604
ic,12,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,1171,11853
ic,12,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,9126,36661
ic,12,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,15655,36737
ic,12,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,4836,18776
ic,12,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,62927,52980
ic,13,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,17690,24760
ic,13,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,1077,17076
ic,13,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,26938,46139
ic,13,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,33513,40519
ic,13,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,12837,29686
ic,13,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,82286,55951
ic,14,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,13439,13643
ic,14,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,903,2472
ic,14,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,13458,49298
ic,14,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,24231,63882
ic,14,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,16634,48738
ic,14,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,127839,73807
ic,15,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,21677,8270
ic,15,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,1201,6341
ic,15,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,68236,116477
ic,15,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,74352,118087
ic,15,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,23634,49585
ic,15,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,107855,54015
ic,16,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,26877,11807
ic,16,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,724,2117
ic,16,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,71422,128591
ic,16,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,126787,149340
ic,16,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,36305,65025
ic,16,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,141831,55583
ic,17,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,44598,28484
ic,17,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,2419,3008
ic,17,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,74498,109326
ic,17,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,123817,142500
ic,17,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,118795,112988
ic,17,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,150701,127684
ic,18,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,23643,16319
ic,18,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,16215,2953
ic,18,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,118966,109081
ic,18,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,143184,138406
ic,18,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,126442,109687
ic,18,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,150091,90763
ic,19,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,81168,13701
ic,19,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,8716,487
ic,19,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,109185,71326
ic,19,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,134258,129873
ic,19,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,111206,76869
ic,19,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,147779,50301
ic,20,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,117668,53211
ic,20,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,4725,237
ic,20,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,130781,43778
ic,20,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,130997,126480
ic,20,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,101497,108992
ic,20,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,137529,52210
ic,21,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,91460,38107
ic,21,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,2528,484
ic,21,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,132878,34227
ic,21,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,135865,129099
ic,21,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,96078,98508
ic,21,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,136940,47959
ic,22,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,53810,39583
ic,22,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,948,148
ic,22,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,133937,12431
ic,22,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,116547,120511
ic,22,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,103169,107608
ic,22,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,129722,42038
ic,23,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,51773,49373
ic,23,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,287,372
ic,23,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,111198,13969
ic,23,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,94576,91966
ic,23,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,87229,108528
ic,23,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,96685,15695
ic,24,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,369,9390
ic,24,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,1,427
ic,24,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,84207,10802
ic,24,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,48518,97730
ic,24,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,23139,75256
ic,24,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,40434,6615
ic,25,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,48,744
ic,25,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,2,58
ic,25,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,62681,5654
ic,25,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,15316,59632
ic,25,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,999,27220
ic,25,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,6606,2190
ic,26,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,41,76
ic,26,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,2,78
ic,26,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,19085,8599
ic,26,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,4522,48001
ic,26,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,436,17171
ic,26,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,2220,2030
ic,0,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,51189,58022
ic,0,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,138969,125315
ic,0,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,46322,91174
ic,0,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,133683,124048
ic,0,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,53978,89119
ic,0,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,32559,90300
ic,1,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,22053,24851
ic,1,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,105347,55373
ic,1,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,12923,18066
ic,1,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,93246,61991
ic,1,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,79651,89705
ic,1,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,21697,58890
ic,2,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,14642,21754
ic,2,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,133705,110027
ic,2,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,45365,54527
ic,2,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,116541,78715
ic,2,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,104465,108600
ic,2,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,30720,85223
ic,3,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,21460,33179
ic,3,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,116125,56422
ic,3,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,8898,12753
ic,3,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,109668,78574
ic,3,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,50639,55302
ic,3,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,20830,65090
ic,4,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,24778,39614
ic,4,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,113378,64503
ic,4,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,19766,25926
ic,4,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,132130,105920
ic,4,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,75978,69219
ic,4,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,13934,47398
ic,5,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,3549,4676
ic,5,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,49952,12961
ic,5,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,2212,1597
ic,5,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,55548,28143
ic,5,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,41016,21372
ic,5,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,6482,24489
ic,6,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,2887,4182
ic,6,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,50428,21060
ic,6,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,1851,1178
ic,6,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,55211,24124
ic,6,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,36487,19642
ic,6,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,3695,12521
ic,7,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,1630,3978
ic,7,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,27172,12001
ic,7,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,440,421
ic,7,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,66412,43037
ic,7,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,19321,14241
ic,7,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,2167,10541
ic,8,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,4625,10149
ic,8,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,69969,38041
ic,8,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,10787,10883
ic,8,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,125751,102165
ic,8,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,100195,80453
ic,8,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,3363,31994
ic,9,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,7603,13174
ic,9,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,23500,7355
