block,layer,position,prompt,rank_intermediate,rank_answer
A,13,15,What is the currency of the rival of the ally of Dorrudmek?,151138,147753
A,14,10,What is the currency of the rival of the ally of Dorrudmek?,6,222
A,14,11,What is the currency of the rival of the ally of Dorrudmek?,52738,61081
A,14,12,What is the currency of the rival of the ally of Dorrudmek?,136895,145531
A,14,13,What is the currency of the rival of the ally of Dorrudmek?,149747,149195
A,14,14,What is the currency of the rival of the ally of Dorrudmek?,149110,149111
A,14,15,What is the currency of the rival of the ally of Dorrudmek?,151309,146882
A,15,10,What is the currency of the rival of the ally of Dorrudmek?,5,344
A,15,11,What is the currency of the rival of the ally of Dorrudmek?,125129,110978
A,15,12,What is the currency of the rival of the ally of Dorrudmek?,141146,145032
A,15,13,What is the currency of the rival of the ally of Dorrudmek?,150170,149151
A,15,14,What is the currency of the rival of the ally of Dorrudmek?,150019,149490
A,15,15,What is the currency of the rival of the ally of Dorrudmek?,150053,135860
A,16,10,What is the currency of the rival of the ally of Dorrudmek?,14,1404
A,16,11,What is the currency of the rival of the ally of Dorrudmek?,144927,139914
A,16,12,What is the currency of the rival of the ally of Dorrudmek?,150794,150221
A,16,13,What is the currency of the rival of the ally of Dorrudmek?,151683,151110
A,16,14,What is the currency of the rival of the ally of Dorrudmek?,151504,150580
A,16,15,What is the currency of the rival of the ally of Dorrudmek?,150130,138014
A,17,10,What is the currency of the rival of the ally of Dorrudmek?,19,806
A,17,11,What is the currency of the rival of the ally of Dorrudmek?,140462,135759
A,17,12,What is the currency of the rival of the ally of Dorrudmek?,149196,149586
A,17,13,What is the currency of the rival of the ally of Dorrudmek?,151670,150890
A,17,14,What is the currency of the rival of the ally of Dorrudmek?,151560,150921
A,17,15,What is the currency of the rival of the ally of Dorrudmek?,150030,123974
A,18,10,What is the currency of the rival of the ally of Dorrudmek?,13,1141
A,18,11,What is the currency of the rival of the ally of Dorrudmek?,64535,72966
A,18,12,What is the currency of the rival of the ally of Dorrudmek?,129053,127751
A,18,13,What is the currency of the rival of the ally of Dorrudmek?,151390,149774
A,18,14,What is the currency of the rival of the ally of Dorrudmek?,151123,149935
A,18,15,What is the currency of the rival of the ally of Dorrudmek?,150976,123127
A,19,10,What is the currency of the rival of the ally of Dorrudmek?,13,244
A,19,11,What is the currency of the rival of the ally of Dorrudmek?,34069,43581
A,19,12,What is the currency of the rival of the ally of Dorrudmek?,136584,123559
A,19,13,What is the currency of the rival of the ally of Dorrudmek?,151238,148857
A,19,14,What is the currency of the rival of the ally of Dorrudmek?,150264,144127
A,19,15,What is the currency of the rival of the ally of Dorrudmek?,147978,108478
A,20,10,What is the currency of the rival of the ally of Dorrudmek?,12,65
A,20,11,What is the currency of the rival of the ally of Dorrudmek?,28022,23897
A,20,12,What is the currency of the rival of the ally of Dorrudmek?,128589,100661
A,20,13,What is the currency of the rival of the ally of Dorrudmek?,150674,139020
A,20,14,What is the currency of the rival of the ally of Dorrudmek?,139039,120542
A,20,15,What is the currency of the rival of the ally of Dorrudmek?,146762,119623
A,21,10,What is the currency of the rival of the ally of Dorrudmek?,19,13
A,21,11,What is the currency of the rival of the ally of Dorrudmek?,20255,7684
A,21,12,What is the currency of the rival of the ally of Dorrudmek?,118330,57226
A,21,13,What is the currency of the rival of the ally of Dorrudmek?,148382,112216
A,21,14,What is the currency of the rival of the ally of Dorrudmek?,128689,92762
A,21,15,What is the currency of the rival of the ally of Dorrudmek?,144504,109574
A,22,10,What is the currency of the rival of the ally of Dorrudmek?,17,19
A,22,11,What is the currency of the rival of the ally of Dorrudmek?,18543,9184
A,22,12,What is the currency of the rival of the ally of Dorrudmek?,72610,50467
A,22,13,What is the currency of the rival of the ally of Dorrudmek?,108474,89211
A,22,14,What is the currency of the rival of the ally of Dorrudmek?,112347,77461
A,22,15,What is the currency of the rival of the ally of Dorrudmek?,143544,126537
A,23,10,What is the currency of the rival of the ally of Dorrudmek?,18,24
A,23,11,What is the currency of the rival of the ally of Dorrudmek?,25930,14909
A,23,12,What is the currency of the rival of the ally of Dorrudmek?,73798,66885
A,23,13,What is the currency of the rival of the ally of Dorrudmek?,93203,75602
A,23,14,What is the currency of the rival of the ally of Dorrudmek?,106179,67877
A,23,15,What is the currency of the rival of the ally of Dorrudmek?,131320,120039
A,24,10,What is the currency of the rival of the ally of Dorrudmek?,19,32
A,24,11,What is the currency of the rival of the ally of Dorrudmek?,34131,11188
A,24,12,What is the currency of the rival of the ally of Dorrudmek?,87521,100187
A,24,13,What is the currency of the rival of the ally of Dorrudmek?,116418,51689
A,24,14,What is the currency of the rival of the ally of Dorrudmek?,111325,66729
A,24,15,What is the currency of the rival of the ally of Dorrudmek?,111333,120806
A,25,10,What is the currency of the rival of the ally of Dorrudmek?,13,34
A,25,11,What is the currency of the rival of the ally of Dorrudmek?,21040,13910
A,25,12,What is the currency of the rival of the ally of Dorrudmek?,36577,91127
A,25,13,What is the currency of the rival of the ally of Dorrudmek?,85083,32456
A,25,14,What is the currency of the rival of the ally of Dorrudmek?,56820,48231
A,25,15,What is the currency of the rival of the ally of Dorrudmek?,97894,113866
A,26,10,What is the currency of the rival of the ally of Dorrudmek?,12,32
A,26,11,What is the currency of the rival of the ally of Dorrudmek?,5186,7354
A,26,12,What is the currency of the rival of the ally of Dorrudmek?,6321,19410
A,26,13,What is the currency of the rival of the ally of Dorrudmek?,18669,7228
A,26,14,What is the currency of the rival of the ally of Dorrudmek?,16058,18825
A,26,15,What is the currency of the rival of the ally of Dorrudmek?,68039,76697
A,0,10,What is the capital of the ally of the rival of Mektiszan?,684,684
A,0,11,What is the capital of the ally of the rival of Mektiszan?,9841,9841
A,0,12,What is the capital of the ally of the rival of Mektiszan?,101921,101921
A,0,13,What is the capital of the ally of the rival of Mektiszan?,51035,51035
A,0,14,What is the capital of the ally of the rival of Mektiszan?,149782,149782
A,0,15,What is the capital of the ally of the rival of Mektiszan?,40383,40383
A,1,10,What is the capital of the ally of the rival of Mektiszan?,823,823
A,1,11,What is the capital of the ally of the rival of Mektiszan?,8029,8029
A,1,12,What is the capital of the ally of the rival of Mektiszan?,57036,57036
A,1,13,What is the capital of the ally of the rival of Mektiszan?,35830,35830
A,1,14,What is the capital of the ally of the rival of Mektiszan?,150892,150892
A,1,15,What is the capital of the ally of the rival of Mektiszan?,6765,6765
A,2,10,What is the capital of the ally of the rival of Mektiszan?,881,881
A,2,11,What is the capital of the ally of the rival of Mektiszan?,30006,30006
A,2,12,What is the capital of the ally of the rival of Mektiszan?,98348,98348
A,2,13,What is the capital of the ally of the rival of Mektiszan?,31955,31955
A,2,14,What is the capital of the ally of the rival of Mektiszan?,148965,148965
A,2,15,What is the capital of the ally of the rival of Mektiszan?,65066,65066
A,3,10,What is the capital of the ally of the rival of Mektiszan?,874,874
A,3,11,What is the capital of the ally of the rival of Mektiszan?,7295,7295
A,3,12,What is the capital of the ally of the rival of Mektiszan?,10535,10535
A,3,13,What is the capital of the ally of the rival of Mektiszan?,6503,6503
A,3,14,What is the capital of the ally of the rival of Mektiszan?,149575,149575
A,3,15,What is the capital of the ally of the rival of Mektiszan?,70724,70724
A,4,10,What is the capital of the ally of the rival of Mektiszan?,1077,1077
A,4,11,What is the capital of the ally of the rival of Mektiszan?,12866,12866
A,4,12,What is the capital of the ally of the rival of Mektiszan?,27227,27227
A,4,13,What is the capital of the ally of the rival of Mektiszan?,4888,4888
A,4,14,What is the capital of the ally of the rival of Mektiszan?,149893,149893
A,4,15,What is the capital of the ally of the rival of Mektiszan?,86533,86533
A,5,10,What is the capital of the ally of the rival of Mektiszan?,777,777
A,5,11,What is the capital of the ally of the rival of Mektiszan?,19628,19628
A,5,12,What is the capital of the ally of the rival of Mektiszan?,73670,73670
A,5,13,What is the capital of the ally of the rival of Mektiszan?,7498,7498
A,5,14,What is the capital of the ally of the rival of Mektiszan?,150095,150095
A,5,15,What is the capital of the ally of the rival of Mektiszan?,65420,65420
A,6,10,What is the capital of the ally of the rival of Mektiszan?,436,436
A,6,11,What is the capital of the ally of the rival of Mektiszan?,30063,30063
A,6,12,What is the capital of the ally of the rival of Mektiszan?,108355,108355
A,6,13,What is the capital of the ally of the rival of Mektiszan?,15691,15691
A,6,14,What is the capital of the ally of the rival of Mektiszan?,150857,150857
A,6,15,What is the capital of the ally of the rival of Mektiszan?,60066,60066
A,7,10,What is the capital of the ally of the rival of Mektiszan?,409,409
A,7,11,What is the capital of the ally of the rival of Mektiszan?,34769,34769
A,7,12,What is the capital of the ally of the rival of Mektiszan?,101455,101455
A,7,13,What is the capital of the ally of the rival of Mektiszan?,8457,8457
A,7,14,What is the capital of the ally of the rival of Mektiszan?,149982,149982
A,7,15,What is the capital of the ally of the rival of Mektiszan?,103004,103004
A,8,10,What is the capital of the ally of the rival of Mektiszan?,361,361
A,8,11,What is the capital of the ally of the rival of Mektiszan?,34970,34970
A,8,12,What is the capital of the ally of the rival of Mektiszan?,89039,89039
A,8,13,What is the capital of the ally of the rival of Mektiszan?,6609,6609
A,8,14,What is the capital of the ally of the rival of Mektiszan?,149041,149041
A,8,15,What is the capital of the ally of the rival of Mektiszan?,129881,129881
A,9,10,What is the capital of the ally of the rival of Mektiszan?,327,327
A,9,11,What is the capital of the ally of the rival of Mektiszan?,37676,37676
A,9,12,What is the capital of the ally of the rival of Mektiszan?,115058,115058
A,9,13,What is the capital of the ally of the rival of Mektiszan?,11469,11469
A,9,14,What is the capital of the ally of the rival of Mektiszan?,145369,145369
A,9,15,What is the capital of the ally of the rival of Mektiszan?,128778,128778
A,10,10,What is the capital of the ally of the rival of Mektiszan?,436,436
A,10,11,What is the capital of the ally of the rival of Mektiszan?,38917,38917
A,10,12,What is the capital of the ally of the rival of Mektiszan?,128407,128407
A,10,13,What is the capital of the ally of the rival of Mektiszan?,18293,18293
A,10,14,What is the capital of the ally of the rival of Mektiszan?,143120,143120
A,10,15,What is the capital of the ally of the rival of Mektiszan?,143817,143817
A,11,10,What is the capital of the ally of the rival of Mektiszan?,479,479
A,11,11,What is the capital of the ally of the rival of Mektiszan?,35801,35801
A,11,12,What is the capital of the ally of the rival of Mektiszan?,137397,137397
A,11,13,What is the capital of the ally of the rival of Mektiszan?,17661,17661
A,11,14,What is the capital of the ally of the rival of Mektiszan?,142244,142244
A,11,15,What is the capital of the ally of the rival of Mektiszan?,145676,145676
A,12,10,What is the capital of the ally of the rival of Mektiszan?,305,305
A,12,11,What is the capital of the ally of the rival of Mektiszan?,36457,36457
